+9.790986500910019e-01 -3.899044350261232e-01 -8.795052325353470e-01 -4.960724566072994e-01 -7.881012661316169e-01 +4.618180432080785e-01 -5.130272422518090e-01 +2.253545702448592e-01 -6.918371185517991e-01 +2.531928166060360e-01 +9.627141543308695e-01 +6.787434645681101e-02 +7.351121828239231e-01 +3.239888096336458e-01 +2.494280038902481e-01 -4.785450242915990e-01 -5.401345025977955e-02 -2.592105177472579e-01 -3.985071782726179e-01 -7.138050726392580e-01 +2.746370507975850e-01 -4.287410568226928e-01 +7.055606005630799e-01 -1.692696737168351e-01 -7.617568228222140e-01 -2.998858221908391e-01 +7.461276003699115e-01 -8.694254012439560e-01 +6.791372329134435e-01 +6.070800870296775e-01 -7.931107001054949e-01 -3.688209610571449e-01 +6.513759373937500e-01 +5.966387246890310e-01 -6.849329747421136e-01 +5.420724073391181e-01 +2.719411280834958e-01 +5.303834943263119e-02 -6.373444634340313e-01 +9.193002093163782e-02 +3.124230246754940e-01 -7.851247046792920e-01 -4.306600758125789e-01 -5.666079341855705e-01 -6.365162965462039e-01 +4.901060790084508e-01 -8.648241431955013e-01 +6.527733344405195e-01 +8.675718233917813e-01 -9.373135377777713e-01 +6.718309074225304e-01 +1.300004091242828e-01 -4.740761148925161e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -5.235541561548662e-01 +0.000000000000000e+00 -4.347398250677317e-01 +0.000000000000000e+00 -4.296034185270071e-01 -5.787364926075933e-01 -4.824062262979723e-01 +0.000000000000000e+00 +3.065303064147777e-01 +1.376713936582327e-01 +9.473438582117741e-02 +1.087840589862771e-01 +3.210614745957298e-01 -8.980257929606736e-02 -3.868702454826403e-01 -2.025872950926939e-01 +0.000000000000000e+00 +6.631573169513572e-03 -2.331450562982591e-01 -8.176025048958695e-02 -3.856461563417191e-01 +0.000000000000000e+00 +1.810114886057393e-01 +7.762411529474833e-02 +2.215277148203042e-01 +0.000000000000000e+00 +3.363523896058676e-01 +2.178510941088421e-01 +2.105928220320976e-01 -5.052432872730652e-01 -2.054672706376330e-01 +2.016048747746830e-01 +2.535990711469231e-01 +1.825559881008257e-01 -2.068478918565168e-01 -4.578463366510795e-01 +1.651265948584116e-01 +3.164854148275698e-02 -2.104231696175393e-01 -1.842301136384040e-01 +2.342355974108046e-02 +0.000000000000000e+00 -4.194961144191045e-03 +3.154812970821486e-02 -8.676476707222180e-02 +0.000000000000000e+00 +2.743604524715706e-01 +0.000000000000000e+00 -6.877483993311472e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -4.246287991790293e-01 +0.000000000000000e+00 -4.292502663276013e-01 +0.000000000000000e+00 -4.338869176130594e-01 -5.070324696137313e-01 -4.020253195276767e-01 +0.000000000000000e+00 +4.032394326612966e-01 +2.605498378837394e-01 +1.354589848095907e-01 +2.485014195823814e-01 +3.951975713979449e-01 -1.064265731787542e-03 -2.761383520814478e-01 -6.794952998661788e-02 +0.000000000000000e+00 +1.405755095968836e-01 -2.277735471317205e-01 -8.056878447045422e-02 -4.146255377549277e-01 +0.000000000000000e+00 +2.468437757873034e-01 +1.526080356393942e-01 +2.503417825517179e-01 +0.000000000000000e+00 +4.332179735341725e-01 +3.777438087811317e-01 +3.297719990426622e-01 -4.626299776727257e-01 -5.383731170821926e-02 +2.409012819020861e-01 +3.839120768830453e-01 +2.480142316438742e-01 -1.324178169884181e-01 -4.435237686153249e-01 +3.191266972919838e-01 +2.180542831618481e-01 -7.911287189725205e-02 -5.402062215259643e-02 +1.908340353574668e-01 +0.000000000000000e+00 +1.498143468838035e-01 +2.251752360220143e-02 -2.007931995704464e-01 +0.000000000000000e+00 +2.925537771962490e-01 +0.000000000000000e+00 -5.561596043690124e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -3.458713383771463e-01 +0.000000000000000e+00 -3.962578451023830e-01 +0.000000000000000e+00 -4.194714037275863e-01 -4.525926752894079e-01 -3.265666122996438e-01 +0.000000000000000e+00 +4.980259842401311e-01 +3.497024849920406e-01 +1.920413296305397e-01 +3.363854139962845e-01 +4.530704987602014e-01 +5.448130653062998e-02 -2.090905306524147e-01 +3.249383670098321e-02 +0.000000000000000e+00 +2.095730755475222e-01 -2.013098154095613e-01 -4.854879462347016e-02 -4.055801898591499e-01 +0.000000000000000e+00 +2.872551127637102e-01 +1.761805397891170e-01 +2.871818394342603e-01 +0.000000000000000e+00 +5.216983667394445e-01 +4.731721518942827e-01 +4.375989675534144e-01 -3.980253028829517e-01 +3.513623191706169e-02 +3.208275426688279e-01 +4.735593319090228e-01 +3.013272705622605e-01 -7.856614598673198e-02 -4.213620497528492e-01 +4.300009252534269e-01 +2.923865378617450e-01 +1.131071755599029e-02 +4.020535338092929e-02 +2.959959318942021e-01 +0.000000000000000e+00 +2.148652900122306e-01 +6.057251161372734e-02 -1.798742407170636e-01 +0.000000000000000e+00 +3.658922115249494e-01 +0.000000000000000e+00 -4.580441909756432e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -2.860367741811720e-01 +0.000000000000000e+00 -3.551531471513178e-01 +0.000000000000000e+00 -3.955577949215207e-01 -4.031662634950336e-01 -2.666179894517500e-01 +0.000000000000000e+00 +5.771916092335548e-01 +4.163118484369170e-01 +2.512523010042416e-01 +4.014578692069367e-01 +4.967064455692604e-01 +9.342809363549270e-02 -1.633751664425660e-01 +1.066132065324869e-01 +0.000000000000000e+00 +2.554262837101728e-01 -1.649957901904288e-01 -3.298782349613595e-03 -3.803029706825592e-01 +0.000000000000000e+00 +3.157183531124274e-01 +1.908528990921020e-01 +3.151216869210322e-01 +0.000000000000000e+00 +5.927621050763292e-01 +5.407585014605877e-01 +5.227137100186984e-01 -3.401355853953913e-01 +1.049767426358251e-01 +3.960733390896494e-01 +5.391643480018161e-01 +3.393790229866394e-01 -2.598726951063274e-02 -3.917845879643475e-01 +5.151169352320131e-01 +3.358482579000789e-01 +8.272949549529264e-02 +1.116724003413294e-01 +3.787302841514396e-01 +0.000000000000000e+00 +2.568561966394063e-01 +9.533473780207036e-02 -1.462057202802909e-01 +0.000000000000000e+00 +4.424076317620729e-01 +0.000000000000000e+00 -3.842578183064967e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -2.392330120925601e-01 +0.000000000000000e+00 -3.128266538406704e-01 +0.000000000000000e+00 -3.666854750549962e-01 -3.568621078908756e-01 -2.191019910445500e-01 +0.000000000000000e+00 +6.415437966454354e-01 +4.676416462534151e-01 +3.073458371442516e-01 +4.520815965633155e-01 +5.299876655917554e-01 +1.223106809209079e-01 -1.301875414704473e-01 +1.631321937657018e-01 +0.000000000000000e+00 +2.887380466096365e-01 -1.245231108785240e-01 +4.506877774477686e-02 -3.473401893700211e-01 +0.000000000000000e+00 +3.367471810978267e-01 +2.013849055666336e-01 +3.360758593525190e-01 +0.000000000000000e+00 +6.484022705031034e-01 +5.916844715491048e-01 +5.898673465063786e-01 -2.896300303165464e-01 +1.635171307811744e-01 +4.608330441733278e-01 +5.892487812152621e-01 +3.677725936314991e-01 +2.530025680381170e-02 -3.571466321448452e-01 +5.822365872774196e-01 +3.663557777842215e-01 +1.424589892766337e-01 +1.672651122383564e-01 +4.467770298807865e-01 +0.000000000000000e+00 +2.879764805568674e-01 +1.230424834677099e-01 -1.174442303282244e-01 +0.000000000000000e+00 +5.108356354345425e-01 +0.000000000000000e+00 -3.247729013485317e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -2.015824120007307e-01 +0.000000000000000e+00 -2.722758806518921e-01 +0.000000000000000e+00 -3.360999790369528e-01 -3.139733226337322e-01 -1.806800344743481e-01 +0.000000000000000e+00 +6.938902366262272e-01 +5.082241850080188e-01 +3.583693212844983e-01 +4.924340067289678e-01 +5.558507690889041e-01 +1.446092775999578e-01 -1.049474987026962e-01 +2.076609912387500e-01 +0.000000000000000e+00 +3.140904037082999e-01 -8.355867348312072e-02 +9.206284023073444e-02 -3.115478800064124e-01 +0.000000000000000e+00 +3.527576031326380e-01 +2.093211429834887e-01 +3.521004743491968e-01 +0.000000000000000e+00 +6.922635605899149e-01 +6.312796295915741e-01 +6.435236276817945e-01 -2.457841049885410e-01 +2.132255670209061e-01 +5.155960597434671e-01 +6.284546587352808e-01 +3.897043823061115e-01 +7.372316314718766e-02 -3.205501805162901e-01 +6.360118565168873e-01 +3.893705480799498e-01 +1.933951974239240e-01 +2.115720140036989e-01 +5.034812113204209e-01 +0.000000000000000e+00 +3.121287711177808e-01 +1.450058715231582e-01 -9.438688328564185e-02 +0.000000000000000e+00 +5.696872538918984e-01 +0.000000000000000e+00 -2.750127120839070e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -1.706766783713693e-01 +0.000000000000000e+00 -2.348241298114891e-01 +0.000000000000000e+00 -3.059356519060772e-01 -2.749062141421487e-01 -1.490378822584928e-01 +0.000000000000000e+00 +7.367981194064437e-01 +5.409554725258308e-01 +4.038753016523481e-01 +5.251620580401193e-01 +5.763113705712088e-01 +1.623370750949014e-01 -8.507028746004222e-02 +2.436143755526946e-01 +0.000000000000000e+00 +3.339886003654581e-01 -4.428005377222981e-02 +1.357378042520215e-01 -2.758620460628367e-01 +0.000000000000000e+00 +3.652327003137882e-01 +2.154701086351342e-01 +3.646078790175374e-01 +0.000000000000000e+00 +7.272920320372750e-01 +6.627208373486705e-01 +6.869755298237441e-01 -2.078016084980891e-01 +2.556039674121792e-01 +5.618315279909384e-01 +6.597102200097578e-01 +4.070331880798131e-01 +1.182585836975207e-01 -2.843877637215785e-01 +6.796630923130333e-01 +4.073424603152112e-01 +2.371399704701521e-01 +2.476065447219266e-01 +5.510940378216713e-01 +0.000000000000000e+00 +3.313344796751749e-01 +1.626794614805245e-01 -7.579522554255896e-02 +0.000000000000000e+00 +6.198090740660398e-01 +0.000000000000000e+00 -2.326844756288248e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -1.449500466204111e-01 +0.000000000000000e+00 -2.009727013199986e-01 +0.000000000000000e+00 -2.774468373722612e-01 -2.398186002868704e-01 -1.226262903617257e-01 +0.000000000000000e+00 +7.722861668569839e-01 +5.677646038262544e-01 +4.440167504076992e-01 +5.520740909571251e-01 +5.927557737989289e-01 +1.767320596768054e-01 -6.901991961516046e-02 +2.731585506043850e-01 +0.000000000000000e+00 +3.499577088707728e-01 -7.852517751981578e-03 +1.753400615410938e-01 -2.419637428662576e-01 +0.000000000000000e+00 +3.751382127613879e-01 +2.203324975064732e-01 +3.745466811979831e-01 +0.000000000000000e+00 +7.556424876438071e-01 +6.881017286097558e-01 +7.225972191406203e-01 -1.749367973251227e-01 +2.918263128051641e-01 +6.009701725467951e-01 +6.850057842128782e-01 +4.209625413701975e-01 +1.584699239864043e-01 -2.501564488654260e-01 +7.155118721689571e-01 +4.216872869047880e-01 +2.748142453114964e-01 +2.773702834674135e-01 +5.913134130369031e-01 +0.000000000000000e+00 +3.468790431538637e-01 +1.771298569554650e-01 -6.057506993526904e-02 +0.000000000000000e+00 +6.624546958893694e-01 +0.000000000000000e+00 -1.964040596938250e-01 
+0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 -1.233252265115110e-01 +0.000000000000000e+00 -1.707958622338025e-01 +0.000000000000000e+00 -2.512761544296124e-01 -2.086404587531703e-01 -1.003719095828230e-01 +0.000000000000000e+00 +8.018854401551496e-01 +5.899876432070894e-01 +4.791865501159319e-01 +5.744483226855769e-01 +6.061546804251533e-01 +1.886013585438818e-01 -5.582821120319198e-02 +2.977442829015983e-01 +0.000000000000000e+00 +3.629901757876269e-01 +2.520614706314867e-02 +2.107071231867702e-01 -2.107173413275266e-01 +0.000000000000000e+00 +3.831289850762312e-01 +2.242418548335180e-01 +3.825674476850996e-01 +0.000000000000000e+00 +7.788695375685832e-01 +7.088697884732594e-01 +7.521097104315758e-01 -1.465213715489089e-01 +3.228518159380949e-01 +6.342170025843648e-01 +7.057416360292391e-01 +4.323192819928594e-01 +1.943133445347729e-01 -2.186522799051678e-01 +7.452535429033059e-01 +4.333267751392785e-01 +3.072985763726991e-01 +3.022373114638243e-01 +6.254533786397293e-01 +0.000000000000000e+00 +3.596387479446208e-01 +1.891009281055879e-01 -4.794683900315277e-02 +0.000000000000000e+00 +6.987995831946830e-01 +0.000000000000000e+00 -1.651977303422230e-01 
