+3.826834323650898e-01 +9.238795325112867e-01
-3.826834323650898e-01 +9.238795325112867e-01
-9.238795325112867e-01 +3.826834323650898e-01
-9.238795325112867e-01 -3.826834323650898e-01
-3.826834323650898e-01 -9.238795325112867e-01
+3.826834323650898e-01 -9.238795325112867e-01
+9.238795325112867e-01 -3.826834323650898e-01
+9.238795325112867e-01 +3.826834323650898e-01
+1.121971053593862e+00 +1.121971053593862e+00
-1.121971053593862e+00 +1.121971053593862e+00
+0.000000000000000e+00 +1.110223024625157e-16
-1.022925293052574e+00 +7.523272429794758e-01
-6.532814824381883e-01 +6.532814824381882e-01
-6.390081404493277e-01 +9.925615310426016e-01
-5.482030977475444e-01 +8.188011478206427e-01
-7.440865251399719e-01 +8.270418656601470e-01
-3.073215846847843e-01 +5.497663266691089e-01
-5.108457864072088e-01 +9.582205317769442e-01
-5.936056190984360e-01 +9.056813394316222e-01
-5.749269634282683e-01 +9.753910314097729e-01
-8.804895970215948e-01 +1.057266292318232e+00
-5.236487392400456e-01 +8.869364499685654e-01
-4.293295731507614e-01 +8.144539860643978e-01
-4.467646093861493e-01 +9.410500321441154e-01
-4.880716700298215e-01 +8.356232545754445e-01
-4.918195274397716e-01 +7.331377605937840e-01
-4.397904851120039e-01 +8.775119057536694e-01
+0.000000000000000e+00 +9.238795325112867e-01
-4.216334185697642e-01 +7.438703630461725e-01
-3.682888955813374e-01 +7.907280251821641e-01
-3.783165189418224e-01 +8.553133902272647e-01
-4.377005296211356e-01 +6.140834527829747e-01
-3.148195208630830e-01 +6.760629445791667e-01
-1.913417161825449e-01 +9.238795325112867e-01
-4.479702887234259e-01 +6.812427865624242e-01
-3.583149641152114e-01 +7.255797912737606e-01
-2.870125742738173e-01 +9.238795325112867e-01
-5.471711215760325e-01 +6.418948727062379e-01
-3.822400026538558e-01 +6.569291470828760e-01
-2.518775475003193e-01 +7.752125311026274e-01
-3.709776521600269e-01 +5.850332954838615e-01
-3.032965621078232e-01 +8.338899697431206e-01
-4.558370058194565e-01 +4.812771189951942e-01
-3.140306899469592e-01 +6.127388991715736e-01
-3.753613623276729e-01 +5.020384462952385e-01
-1.990431382861778e-01 +5.931460057334292e-01
-2.493345866974788e-01 +6.452117578409589e-01
-2.588777233018865e-01 +5.856721526368521e-01
-2.157113510387846e-01 +4.833388663041392e-01
-1.318906471970245e-01 +7.083317460993662e-01
-2.587969180032353e-01 +7.100519222495014e-01
-1.817110643787769e-01 +6.602091157885434e-01
-1.949773881039012e-01 +7.362226467785145e-01
-7.149270766382448e-02 +5.959525750600807e-01
-1.164438442200052e-01 +8.285647964873951e-01
-1.175400501283485e-01 +6.436244873573946e-01
-1.869454917819184e-01 +8.089578148768515e-01
-1.000722947200346e-02 +7.014177664835233e-01
-1.382037932746092e-01 +7.702516006111620e-01
-6.861236477362910e-02 +7.460651541795145e-01
-9.567085809127245e-02 +9.238795325112867e-01
-5.562329113186405e-02 +6.573562151021913e-01
+2.731515083269762e-02 +8.111948207830474e-01
-1.652031972579762e-01 +8.673344918907383e-01
-2.384139942629627e-01 +8.678059760719252e-01
+4.529371519539890e-02 +5.985222974088549e-01
-9.737268333097529e-03 +7.625590068973687e-01
+8.136560779457856e-02 +7.315855378843279e-01
-4.371865628124286e-02 +8.268789896290940e-01
-4.294415688894709e-01 +5.453140257852479e-01
-5.069428338556875e-01 +5.708870519648791e-01
-2.987567066588565e-01 +4.651945141741519e-01
-6.096694995873857e-01 +5.595882261798307e-01
-3.868287433503806e-01 +3.801369874051398e-01
-5.607340825439716e-01 +5.873117644603250e-01
-6.024721309511160e-01 +6.266595846641388e-01
