-1.000000000000000e+00 +0.000000000000000e+00
+0.000000000000000e+00 +0.000000000000000e+00
+0.000000000000000e+00 +1.000000000000000e+00
+1.000000000000000e+00 +0.000000000000000e+00
+0.000000000000000e+00 -1.000000000000000e+00
+0.000000000000000e+00 +5.000000000000000e-01
-7.071067811865475e-01 +7.071067811865476e-01
-5.000000000000000e-01 +0.000000000000000e+00
+0.000000000000000e+00 -5.000000000000000e-01
-7.071067811865477e-01 -7.071067811865475e-01
+5.000000000000000e-01 +0.000000000000000e+00
+7.071067811865474e-01 -7.071067811865477e-01
+7.071067811865476e-01 +7.071067811865476e-01
-6.035533905932737e-01 +3.535533905932738e-01
-2.500000000000000e-01 +2.500000000000000e-01
-3.535533905932737e-01 +6.035533905932737e-01
-6.035533905932738e-01 -3.535533905932737e-01
-3.535533905932738e-01 -6.035533905932737e-01
-2.500000000000000e-01 -2.500000000000000e-01
+3.535533905932737e-01 -6.035533905932738e-01
+6.035533905932737e-01 -3.535533905932738e-01
+2.500000000000000e-01 -2.500000000000000e-01
+6.035533905932737e-01 +3.535533905932738e-01
+3.535533905932738e-01 +6.035533905932737e-01
+2.500000000000000e-01 +2.500000000000000e-01
-9.238795325112867e-01 +3.826834323650899e-01
-7.500000000000000e-01 +0.000000000000000e+00
-2.500000000000000e-01 +0.000000000000000e+00
+0.000000000000000e+00 +2.500000000000000e-01
+0.000000000000000e+00 +7.500000000000000e-01
-3.826834323650897e-01 +9.238795325112867e-01
-9.238795325112868e-01 -3.826834323650896e-01
-3.826834323650903e-01 -9.238795325112865e-01
+0.000000000000000e+00 -7.500000000000000e-01
+0.000000000000000e+00 -2.500000000000000e-01
+3.826834323650900e-01 -9.238795325112866e-01
+9.238795325112865e-01 -3.826834323650904e-01
+7.500000000000000e-01 +0.000000000000000e+00
+2.500000000000000e-01 +0.000000000000000e+00
+9.238795325112867e-01 +3.826834323650898e-01
+3.826834323650898e-01 +9.238795325112867e-01
-3.017766952966369e-01 +4.267766952966369e-01
-4.785533905932737e-01 +4.785533905932737e-01
-4.267766952966369e-01 +3.017766952966369e-01
-3.017766952966369e-01 -4.267766952966369e-01
-4.267766952966369e-01 -3.017766952966369e-01
-4.785533905932738e-01 -4.785533905932737e-01
+4.267766952966369e-01 -3.017766952966369e-01
+3.017766952966369e-01 -4.267766952966369e-01
+4.785533905932737e-01 -4.785533905932738e-01
+3.017766952966369e-01 +4.267766952966369e-01
+4.267766952966369e-01 +3.017766952966369e-01
+4.785533905932737e-01 +4.785533905932737e-01
-8.369397662556434e-01 +1.913417161825449e-01
-6.767766952966369e-01 +1.767766952966369e-01
-7.637164615522802e-01 +3.681184114791818e-01
-1.250000000000000e-01 +1.250000000000000e-01
-1.250000000000000e-01 +2.500000000000000e-01
-2.500000000000000e-01 +1.250000000000000e-01
-1.913417161825449e-01 +8.369397662556434e-01
-3.681184114791817e-01 +7.637164615522802e-01
-1.767766952966369e-01 +6.767766952966369e-01
-8.369397662556435e-01 -1.913417161825448e-01
-7.637164615522803e-01 -3.681184114791817e-01
-6.767766952966370e-01 -1.767766952966369e-01
-1.913417161825452e-01 -8.369397662556433e-01
-1.767766952966369e-01 -6.767766952966369e-01
-3.681184114791821e-01 -7.637164615522801e-01
-1.250000000000000e-01 -1.250000000000000e-01
-2.500000000000000e-01 -1.250000000000000e-01
-1.250000000000000e-01 -2.500000000000000e-01
+1.913417161825450e-01 -8.369397662556433e-01
+3.681184114791818e-01 -7.637164615522802e-01
+1.767766952966368e-01 -6.767766952966370e-01
+8.369397662556433e-01 -1.913417161825452e-01
+6.767766952966369e-01 -1.767766952966369e-01
+7.637164615522801e-01 -3.681184114791821e-01
+1.250000000000000e-01 -1.250000000000000e-01
+1.250000000000000e-01 -2.500000000000000e-01
+2.500000000000000e-01 -1.250000000000000e-01
+8.369397662556434e-01 +1.913417161825449e-01
+7.637164615522802e-01 +3.681184114791818e-01
+6.767766952966369e-01 +1.767766952966369e-01
+1.913417161825449e-01 +8.369397662556434e-01
+1.767766952966369e-01 +6.767766952966369e-01
+3.681184114791818e-01 +7.637164615522802e-01
+1.250000000000000e-01 +1.250000000000000e-01
+2.500000000000000e-01 +1.250000000000000e-01
+1.250000000000000e-01 +2.500000000000000e-01
-1.250000000000000e-01 +3.750000000000000e-01
-1.767766952966369e-01 +5.517766952966369e-01
-5.303300858899106e-01 +6.553300858899107e-01
-6.553300858899106e-01 +5.303300858899107e-01
-5.517766952966369e-01 +1.767766952966369e-01
-3.750000000000000e-01 +1.250000000000000e-01
-1.767766952966369e-01 -5.517766952966369e-01
-1.250000000000000e-01 -3.750000000000000e-01
-3.750000000000000e-01 -1.250000000000000e-01
-5.517766952966370e-01 -1.767766952966369e-01
