-2.296296296296296e+51 -2.296296296296296e+51
-1.777777777777778e+51 -1.777777777777778e+51
-8.888888888888890e+50 -8.888888888888890e+50
+7.407407407407404e+49 +7.407407407407404e+49
-1.333333333333333e+51 -1.333333333333333e+51
+3.111111111111111e+00 +3.111111111111115e+00
-4.296296296296296e+00 -4.296296296296296e+00
+1.333333333333333e+51 +1.333333333333333e+51
-4.153837486827862e+34 -4.153837486827862e+34
-1.037037037037037e+00 -1.037037037037036e+00
-8.444444444444445e+00 -8.444444444444454e+00
+2.666666666666667e+51 +2.666666666666667e+51
+1.259259259259259e+51 +1.259259259259259e+51
+2.222222222222222e+51 +2.222222222222222e+51
+3.111111111111111e+51 +3.111111111111111e+51
+3.629629629629629e+51 +3.629629629629630e+51
