13 14 15
16 17 18
19 20 21
22 23 24
13 25 26
14 27 28
15 29 30
16 26 31
17 32 33
18 34 27
19 33 35
20 36 37
21 38 34
22 37 39
23 40 29
24 28 38
5 15 14
6 13 15
7 14 13
8 18 17
7 16 18
9 17 16
10 21 20
8 19 21
11 20 19
5 24 23
10 22 24
12 23 22
0 26 25
7 13 26
6 25 13
1 28 27
5 14 28
7 27 14
2 30 29
6 15 30
5 29 15
0 31 26
9 16 31
7 26 16
4 33 32
8 17 33
9 32 17
1 27 34
7 18 27
8 34 18
4 35 33
11 19 35
8 33 19
3 37 36
10 20 37
11 36 20
1 34 38
8 21 34
10 38 21
3 39 37
12 22 39
10 37 22
2 29 40
5 23 29
12 40 23
1 38 28
10 24 38
5 28 24
