-9.211776982514941e-02 -7.576660058958601e-01 -1.014655461901195e+00 +5.245728746036098e-01 -1.810040007829637e+00 -2.851510315440252e+00 +7.746993998741087e-01 -6.700279483777053e-01 +6.669419022270789e-02 +2.966776606867376e+00 -2.599304844097326e+00 +2.387799441000985e+00 +8.526635185731183e-01 -5.790801648718351e-01 +4.978226702785999e+00 +2.153779332789075e+00 -2.575740694375814e-01 -7.590910961309929e-01 -8.879558288750223e-01 +1.188010162497890e+00 +9.452107180467538e-01 +4.285991172394155e-01 +6.665198623188139e-01 +8.124414451779987e-01 -1.763909674212277e+00 -5.311863964191208e-01 +1.958837763435716e-01 +5.593201030455904e-01 -3.489118792524766e+00 +5.736313994907860e+00 -1.686067846595174e+00 -3.863876641409322e+00 +2.082694919646549e+00 -2.210763727176576e+00 +3.609850722729034e+00 +1.567841084481301e+00 -2.351107616785844e+00 -4.239708023987907e+00 +7.824489683783871e-01 +2.810045326629399e+00 +9.495257273882999e-01 +1.004565765471033e+00 -2.522800080079011e+00 +3.558056174605782e+00 +3.122080204069996e+00 -1.217508272092859e-01 +2.173263181633295e+00 -5.011144191973347e+00 -8.987449752766294e-01 -1.420382705396751e+00 -1.194621016275824e+00 +8.402039928754957e-01 +9.025333574407263e-01 -3.480378729952189e+00 -1.082414578830931e+00 -8.144550927372207e-03 -1.896725264981617e+00 -2.941849635629548e+00 -3.302649998247261e+00 +1.109082482893366e+00 -2.811354998834494e+00 -2.902995921849263e+00 -4.969737051921892e-01 -9.871171514469483e-01 +1.294445808193400e+00 +7.779526091418594e-01 +4.542990614598612e-01 +1.105181994992801e+00 -3.960844216130849e-01 +2.469685966973115e+00 -3.701030646192931e+00 -2.190288864789627e-01 +1.776282961665419e+00 +1.788977715814497e+00 -1.821283191881677e+00 -6.769095862651329e-01 +8.885585821672524e-01 +7.369026267124814e-01 +2.167514716646041e+00 -1.073830735253364e+00 -1.192533094921810e+00 
+0.000000000000000e+00 +0.000000000000000e+00 -9.775336077672541e-01 -2.288475490443933e-17 -3.633743600151323e-01 +1.122133556989177e+00 +0.000000000000000e+00 +1.144237745221967e-17 -3.566594001121779e-01 +1.054627433112653e+00 +1.873567511406283e-01 +2.668141434641536e-02 +1.597598721181259e+00 +5.410318455500540e-01 +3.325447117250958e+00 +2.220368858844233e+00 +0.000000000000000e+00 +0.000000000000000e+00 -7.470370045533908e-01 +8.397556942176221e-02 +1.252273900140873e+00 -2.288775652117638e-01 -3.102378346916098e-01 +0.000000000000000e+00 +0.000000000000000e+00 +3.576283371817585e-01 -4.395398065715324e-01 +1.280398695051349e-01 -2.524767430547360e+00 +2.847540695779684e+00 -7.978109222179295e-01 -3.330047574031563e-01 +2.381957902919292e+00 -2.118484303851107e+00 -2.274552209740564e-02 +5.269191336490652e-01 +1.841817223433557e-02 -5.801539880850244e-01 -1.477299514495163e+00 +3.107965082507473e-01 +2.316123540268068e-01 +9.876590085451568e-01 -6.445189895858406e-01 -4.233433880146416e-01 -7.403344638505038e-01 -3.583176192412952e-01 +4.090238387441085e-01 -1.876062298436401e+00 +1.181423404767546e+00 -4.914154662929071e-01 -7.429781884181513e-02 +1.218659917136395e-01 -4.005401548404035e-01 -9.883604154547796e-01 +1.312914946090970e+00 +5.639141635545277e-01 -1.015661056930122e+00 -2.284632239201779e+00 -8.785272367393051e-01 +2.041608277752084e-01 -8.631377963277127e-01 +4.219799554844057e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.307557254183290e+00 +0.000000000000000e+00 -6.959600437039256e-01 +9.729875526906505e-01 +0.000000000000000e+00 +1.095619169216794e+00 -1.218712550857169e+00 +1.046666370759301e+00 -5.580119891007190e-01 +1.271405865602198e+00 -3.635149672920200e-01 -1.039428906406775e+00 +0.000000000000000e+00 +0.000000000000000e+00 +5.324208430875961e-01 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +5.430545208504945e-01 +0.000000000000000e+00 +7.678186445752944e-02 -8.587526396328731e-01 +0.000000000000000e+00 +0.000000000000000e+00 +8.987776873695280e-02 -8.427225590175808e-01 +2.566470853351584e-01 -2.671131452593796e-01 -5.287008699588300e-01 -1.101619402426775e+00 -1.920334738259994e+00 -9.773359797841702e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.948198745723176e-01 -2.141770596052872e-02 -6.155276737403129e-01 +2.655350189083919e-01 -2.053863081746586e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.786644455520227e-01 +5.122908465339833e-02 +5.273266190422183e-01 +1.814161375424582e+00 -1.617766069024114e+00 +1.028163507201219e+00 +1.252684124897016e+00 -8.575111033362413e-01 +1.984897279512949e+00 -1.966440489296184e-01 -4.394892495332948e-01 +3.680102849883939e-01 +1.257866956674906e-01 +6.571120995480269e-01 -7.982638224078401e-01 +1.443790458453056e-01 -2.263270239306220e-01 +1.217292651515044e+00 -7.709208550559138e-01 +1.699634593876631e-01 -3.342904181502592e-01 +9.534468337703735e-01 +2.251970314321234e+00 -6.197387837448487e-01 +6.676231259952088e-01 -2.119940231645338e-01 +4.381692649173984e-01 +1.008558050694756e+00 +1.183475853319938e+00 -2.098526567221516e-01 -1.066889608679050e+00 +1.264397862659215e+00 +2.393765137848915e+00 +1.649064531715696e+00 +2.589635955654231e-01 +1.757957828138862e-02 +1.822165904147688e-02 +0.000000000000000e+00 +0.000000000000000e+00 -1.665590309486909e+00 +0.000000000000000e+00 -1.769318483455767e-01 -3.771962110102990e-01 +0.000000000000000e+00 -7.149954779625857e-01 +1.046481997587822e+00 -7.180534031910151e-01 +1.341652370714425e-02 -7.869831816314572e-01 +1.118074069772723e-01 -1.766163952632518e-01 +0.000000000000000e+00 +0.000000000000000e+00 -3.678582699644757e-01 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 -3.446800733683287e-01 +0.000000000000000e+00 -1.364424958024328e-01 +1.368704954952326e+00 +0.000000000000000e+00 +0.000000000000000e+00 +5.823236162616485e-03 +1.172505528456714e+00 +6.892194632611046e-02 +1.758261194857495e-01 +1.035596666813823e+00 +6.676652753844952e-01 +1.925526813605441e+00 +1.606051740876917e+00 +0.000000000000000e+00 +0.000000000000000e+00 -2.364895575590460e-01 -1.292384837180210e-01 +5.342940673201082e-01 -1.187381809025823e-01 -2.078756048231185e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.764187280733355e-01 +4.477496991051916e-01 -1.858963546130343e-01 -1.422762278127011e+00 +1.716492065347065e+00 -8.056763522710912e-01 -4.533257301975491e-01 +1.101947251214377e+00 -1.082997051680276e+00 -1.025911904464275e-01 +2.746482916322835e-01 -3.719791082953466e-02 -1.015443889312077e-01 -5.979742612630508e-01 +1.487821470645919e-01 +1.781387117594282e-01 +4.573460047860228e-01 -5.210385068866469e-01 -1.253271783357737e-01 -7.323614090084161e-01 -5.603320792057518e-01 -3.941625410839071e-01 -1.292627702150828e+00 +1.114447189078669e+00 -3.874739840964012e-01 -6.232730076515836e-02 -4.472576281614528e-01 -8.270531524875345e-01 -4.761414988142668e-01 +5.179313638084916e-01 +8.098500741920198e-01 -8.994005466569106e-01 -1.511954319690650e+00 -9.289673277567265e-01 -1.411623749518070e-01 +6.172505918185639e-02 +5.500584084722782e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.904189544737892e+00 +0.000000000000000e+00 -4.337349799863402e-03 +2.287730857612521e-01 +0.000000000000000e+00 +4.951150983356747e-01 -6.517926913244603e-01 +9.876709052619663e-01 -1.861560627974734e-01 +5.608951629823751e-01 +2.499903426758532e-02 -2.391904404182236e-01 +0.000000000000000e+00 +0.000000000000000e+00 -2.199199283916786e-02 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +2.423101808637770e-01 +0.000000000000000e+00 -5.635038802070280e-03 -9.267300626380479e-01 +0.000000000000000e+00 +0.000000000000000e+00 -3.450660583573489e-02 -6.414363993261113e-01 +5.676564169592185e-02 -2.322226336222847e-01 -5.979706358094745e-01 -8.777062735896641e-01 -1.278441922227455e+00 -8.039577447090792e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.199259373075326e-01 +4.547926137467162e-02 -2.598670649043244e-01 +1.785621275073313e-01 -1.994652609536690e-01 +0.000000000000000e+00 +0.000000000000000e+00 +7.608884455647061e-02 -3.203424431324446e-01 +5.500818619830936e-01 +1.276279347037260e+00 -1.164509570041553e+00 +8.680501523173723e-01 +8.122199555828269e-01 -5.018624460101661e-01 +1.441891074384981e+00 +5.724193779915482e-02 -2.182293943974625e-01 +1.205829751491870e-01 -5.415687472114430e-02 +4.603217922130134e-01 -2.788907585308721e-01 +2.769160067924265e-02 -1.089232740262044e-01 +7.515220895722969e-01 -4.364410756050638e-01 +3.371308185252933e-01 +5.131293961677386e-02 +8.154028935270698e-01 +1.632852905453555e+00 -6.450727299091934e-01 +2.063947695262190e-01 -8.089126768151242e-02 +7.430305279588577e-01 +1.219810297427622e+00 +6.958884127366645e-01 -1.742634025767768e-01 -7.613670411286900e-01 +9.597913675250547e-01 +1.723833709047718e+00 +1.273627464320448e+00 +3.904366547060465e-01 -3.863117833234840e-01 -2.117055087114210e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.175795215739101e+00 +0.000000000000000e+00 -7.978150973855291e-02 -1.821405361764092e-01 +0.000000000000000e+00 -3.438971026313189e-01 +5.246035938986009e-01 -6.224010179929611e-01 -2.381445201594984e-02 -3.415806931732936e-01 +8.812428533137062e-02 -7.888707285372450e-02 +0.000000000000000e+00 +0.000000000000000e+00 -3.075887464167049e-02 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 -1.573214595708793e-01 +0.000000000000000e+00 -6.744092552662734e-02 +1.236630873709729e+00 +0.000000000000000e+00 +0.000000000000000e+00 +1.105690110707022e-01 +9.740111623714954e-01 +1.316913570453115e-01 +2.988586758403446e-01 +8.186557900151935e-01 +6.315090212230092e-01 +1.394234715299455e+00 +1.172223150918745e+00 +0.000000000000000e+00 +0.000000000000000e+00 -1.144463269881733e-01 -9.770530775693353e-02 +2.954136418334273e-01 -5.117102209703384e-02 -1.220881991949596e-02 +0.000000000000000e+00 +0.000000000000000e+00 -7.226854095444997e-02 +6.454338869461416e-01 -2.691933502334701e-01 -1.017784557660543e+00 +1.281881045658357e+00 -7.547078893898200e-01 -3.786173172637123e-01 +7.353122186334164e-01 -7.788865384306982e-01 -6.258079386101424e-02 +1.372967055871953e-01 -1.494411530515482e-02 +1.829873948854624e-02 -3.474374480236932e-01 +6.970660679185862e-02 +1.242337125149777e-01 +3.337109767622496e-01 -3.964225365468435e-01 +5.917415455501107e-02 -5.172095030271855e-01 -5.192636943589017e-01 -4.143656114747656e-01 -9.734715709730792e-01 +8.496590703807938e-01 -1.427419443824566e-01 -7.863826371847010e-02 -5.242628605602668e-01 -7.642970052902306e-01 -3.284991312577310e-01 +3.405099340506124e-01 +6.414955432591896e-01 -6.694543658484575e-01 -1.133621560576796e+00 -8.260172880215535e-01 -2.892611433399229e-01 +3.119753373808113e-01 +4.058449262547108e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.500271043960393e+00 +0.000000000000000e+00 +4.175792924014582e-02 +7.770401692700257e-02 +0.000000000000000e+00 +2.479422412958122e-01 -3.347868802548871e-01 +8.048887376657254e-01 -6.033529719820246e-02 +2.784259139180283e-01 +5.756632377414750e-03 -1.544847199683179e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.499206866525542e-01 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +1.207826897142404e-01 +0.000000000000000e+00 -1.556740806635087e-02 -8.101603553488923e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.052324110286913e-01 -5.339287386105530e-01 -5.466361331529496e-02 -2.550535400785460e-01 -5.652862851104919e-01 -7.002696946599735e-01 -9.461937057654959e-01 -6.348871644656674e-01 +0.000000000000000e+00 +0.000000000000000e+00 +6.162055757315091e-02 +4.754750123922780e-02 -1.499962051125112e-01 +9.600012587173379e-02 -1.992006600335576e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.326655057776467e-01 -4.065950479163997e-01 +5.213429209777172e-01 +9.845352345249273e-01 -9.307204659739690e-01 +7.589575379180455e-01 +5.767191596563684e-01 -3.706102346181493e-01 +1.092266730027817e+00 +5.054041033262544e-02 -7.315169265553632e-02 +1.020278182825174e-01 -3.923291735227688e-02 +3.661882589265182e-01 -1.305182872728752e-01 +4.881626972524561e-02 -1.373861002518259e-01 +5.615656331285430e-01 -3.321863605754654e-01 +3.321313649109483e-01 +2.442701626699169e-01 +6.052762162914502e-01 +1.225606747323295e+00 -5.131048902724373e-01 +3.378746781095097e-02 +2.406454602258565e-02 +7.443891072240157e-01 +1.085971823612281e+00 +5.108808791415921e-01 -1.527043408381580e-01 -5.495267875810519e-01 +7.193344378993534e-01 +1.349442510840357e+00 +1.032646958734149e+00 +4.180425905794151e-01 -4.615463729176802e-01 -1.979824982109586e-01 +0.000000000000000e+00 +0.000000000000000e+00 -9.103869603500112e-01 +0.000000000000000e+00 -4.183206441230194e-02 -7.731319726822633e-02 +0.000000000000000e+00 -1.751537393910995e-01 +2.874655102368069e-01 -5.223318800011052e-01 -2.046545262522736e-02 -1.645198156125607e-01 +9.686811875441803e-02 +1.194651119455275e-02 +0.000000000000000e+00 +0.000000000000000e+00 +1.004589702078778e-01 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 -7.796615184626304e-02 +0.000000000000000e+00 -1.643088888692579e-02 +1.050156652357192e+00 +0.000000000000000e+00 +0.000000000000000e+00 +1.495598000706527e-01 +8.002605037738791e-01 +1.951239014133482e-01 +3.408908066612825e-01 +6.908993707220477e-01 +5.784178041841397e-01 +1.066723406470822e+00 +8.724846588495261e-01 +0.000000000000000e+00 +0.000000000000000e+00 -4.555988983421935e-02 -5.458115481980697e-02 +2.336492959213981e-01 -3.300615543869290e-03 +8.674687899990285e-02 +0.000000000000000e+00 +0.000000000000000e+00 -1.702540214622988e-01 +6.442496034930130e-01 -2.862821674745908e-01 -7.796183767312711e-01 +1.028535756861040e+00 -6.627526574850378e-01 -3.002473515123848e-01 +5.433696362664008e-01 -6.110036832954220e-01 -1.285857941796681e-02 +3.689112745317793e-02 -3.905574217606211e-02 +2.447283176214973e-02 -2.638448307506678e-01 +7.773080399865766e-02 +4.587485532481511e-02 +3.027438363729826e-01 -3.429846731915203e-01 +1.494726279614562e-01 -3.942901593901618e-01 -4.677708333848776e-01 -3.357985993694788e-01 -7.493378803189901e-01 +6.357904290666271e-01 +8.780302719230949e-03 -9.517184796407971e-02 -4.973873202040644e-01 -6.637031160638350e-01 -2.636214960397205e-01 +2.826594070589722e-01 +5.075740952991494e-01 -5.008946083399242e-01 -8.971771327392095e-01 -7.054482556007788e-01 -3.407674751584701e-01 +4.025237423865035e-01 +2.947450748916314e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.184930733974429e+00 +0.000000000000000e+00 +2.672103659026398e-02 +1.900122668109261e-02 +0.000000000000000e+00 +1.357688558953588e-01 -1.602343109814020e-01 +6.743125582705023e-01 -2.519970030479418e-02 +1.468483843898003e-01 -3.648732614286587e-02 -1.284450567468229e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.848846860292306e-01 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +6.484422000490170e-02 +0.000000000000000e+00 -2.513956196602973e-02 -6.892882653562369e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.357970920310863e-01 -4.550564796178646e-01 -1.143973216753816e-01 -2.560651988433414e-01 -5.117541513042556e-01 -5.745319891293210e-01 -7.299203381257877e-01 -4.979561076762538e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.967917414654233e-02 +3.142190092917585e-02 -1.338517322206777e-01 +3.663421220423357e-02 -1.884445771000846e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.964193220186717e-01 -4.034635389351877e-01 +4.791529972025593e-01 +7.931069566098263e-01 -7.593469392065864e-01 +6.732648781441848e-01 +4.264589735149747e-01 -2.930238764339921e-01 +8.478121748454985e-01 +1.227445033896310e-02 +2.580767273461507e-02 +1.158415776664185e-01 +1.154883325945585e-02 +3.307220376964924e-01 -9.549843985922564e-02 +9.217473431985534e-02 -1.766320115096344e-01 +4.740710381440388e-01 -2.763272991452519e-01 +3.080146404754724e-01 +3.234353001118992e-01 +4.495340489778719e-01 +9.373290103590983e-01 -3.955661364276311e-01 -4.790954280982792e-02 +9.871255287016292e-02 +6.755029652653026e-01 +9.172708474962830e-01 +4.053444979833011e-01 -1.468248824125828e-01 -4.175284046803267e-01 +5.509802018610792e-01 +1.079542101925865e+00 +8.585818028634180e-01 +4.197068819582336e-01 -4.553721836143071e-01 -1.587783395013771e-01 +0.000000000000000e+00 +0.000000000000000e+00 -7.285574306157885e-01 +0.000000000000000e+00 -1.364915382368556e-02 -1.203590099213225e-02 +0.000000000000000e+00 -8.680511914662248e-02 +1.527734500575261e-01 -4.513635224542729e-01 +3.120433158732505e-03 -7.505561685979301e-02 +1.090818122234943e-01 +5.713413789511051e-02 +0.000000000000000e+00 +0.000000000000000e+00 +1.546310838281029e-01 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 -3.715744465586152e-02 +0.000000000000000e+00 +2.256958835139250e-02 +8.802399188806331e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.651919688326163e-01 +6.604693776345261e-01 +2.286236771687782e-01 +3.493631212768773e-01 +6.047401065633496e-01 +5.230351534357165e-01 +8.378849599562657e-01 +6.634104201020325e-01 +0.000000000000000e+00 +0.000000000000000e+00 +5.384738857199534e-04 -1.627649946981768e-02 +2.264882571719995e-01 +3.082696844286603e-02 +1.292346961155824e-01 +0.000000000000000e+00 +0.000000000000000e+00 -2.049791333613906e-01 +5.903939587099678e-01 -2.792540768634378e-01 -6.187142848752227e-01 +8.487621529301937e-01 -5.737764297448817e-01 -2.369436148099283e-01 +4.186875429581848e-01 -4.924812367715344e-01 +2.875416855545417e-02 -2.800032281643879e-02 -6.204312371612043e-02 -4.100595352587028e-03 -2.336570705065239e-01 +1.114443305848138e-01 -2.187801660976874e-02 +2.980239971569674e-01 -3.176748030380516e-01 +1.848045887079000e-01 -3.161717985043928e-01 -4.158600163761418e-01 -2.625249761649102e-01 -5.865864476944032e-01 +4.831240096416600e-01 +9.918693005060450e-02 -1.116708098337272e-01 -4.489884522456089e-01 -5.677374328072921e-01 -2.231551237490018e-01 +2.493094432096729e-01 +4.118702442433400e-01 -3.847581284369370e-01 -7.250005072572117e-01 -6.014841035778253e-01 -3.502732923406862e-01 +4.272102580318610e-01 +2.184485394280993e-01 +0.000000000000000e+00 +0.000000000000000e+00 +9.428024904586572e-01 +0.000000000000000e+00 +7.570244142962770e-03 -1.319869301294851e-02 +0.000000000000000e+00 +7.384267863842764e-02 -5.163439590345914e-02 +5.830872145295627e-01 -2.238884076890463e-02 +7.501144658045056e-02 -6.688474458713267e-02 -1.120597467876800e-01 +0.000000000000000e+00 +0.000000000000000e+00 -1.879131456278604e-01 +0.000000000000000e+00 +0.000000000000000e+00 
