+1.393449770266231e-01 -3.695624660169315e-01 -7.765093879630031e-02 -1.344587478171464e-02 +1.976902937807151e+00 -2.926522374953743e+00 -3.829913195008172e-02 +6.829579596231886e-01 -9.743187198353191e-01 +2.750814135437687e+00 -2.207294287344479e+00 +3.309833629195112e+00 -4.258326072594260e-01 +4.811944339833931e+00 -1.702307945020049e+00 -1.177611568548342e+00 +6.942676990490946e-01 +4.120617448980066e-01 +1.329700881422377e+00 +9.984627329981720e-01 +3.065604745340214e+00 -1.234440701778160e+00 -1.387452593333471e+00 +5.541480621010086e-01 -1.540528649891973e+00 -1.517228870818644e+00 -1.437575169738221e+00 -2.577207736442924e+00 -3.939178175271461e+00 -1.376483052032207e+00 -2.426086449504927e+00 -1.897414321775037e+00 -5.664070248179116e-01 -3.412404216444951e+00 -3.250934182034685e+00 +6.164523845579692e-01 +3.078788456971588e+00 +9.310813330183327e-01 -2.120938980921123e+00 -2.217686320167199e+00 +8.391924749783340e-01 +3.319756161524643e+00 -6.024753794708613e+00 +2.662551680805819e+00 +2.537699555083752e+00 +9.626436291174506e-01 +7.896533943575563e-01 -6.738097836039422e-01 -1.682994520723539e+00 -7.238789098069092e-01 +6.132482007479765e-01 +9.679638539874459e-01 +2.044088734045032e+00 -1.069819697334673e+00 +9.555507568669375e-01 +2.437602242231053e+00 +1.112349886448015e+00 +2.204265658545919e+00 +1.892939786379106e+00 +2.021969235190509e+00 -3.386672377766833e+00 -3.990166787769704e+00 +1.107122028012411e-01 +1.518489938235223e-02 +1.741221424296239e+00 -7.017881940592523e-01 +2.003217551955394e+00 -1.713946309510728e+00 +7.599974986418665e-01 +8.953060982923158e-01 -4.659984614865275e+00 +6.659041401349191e-01 +1.015250435418530e+00 +1.254826099973875e+00 -8.010977252805341e-01 +4.497159433939047e-01 -2.012851434102414e-02 +1.662701648762516e+00 +2.652382941249397e+00 -5.307675224401789e-01 -1.116267932538002e+00 
+0.000000000000000e+00 +0.000000000000000e+00 -2.745427175304009e-01 -3.333497167408411e-19 -4.220056789855094e-01 -8.032695367848670e-01 +0.000000000000000e+00 +1.144237745221967e-17 -8.160203122320218e-01 +1.312246398450358e+00 +6.250001318688018e-01 -1.310055752093143e-01 +8.696739870986882e-01 -3.799782082047485e-01 +7.825781532340673e-01 +1.589571651303442e+00 +0.000000000000000e+00 +0.000000000000000e+00 -3.786709342623645e-02 -1.077300885039176e+00 +4.535155978658009e-01 -1.790516164842200e-01 -1.047430071126977e+00 +0.000000000000000e+00 +0.000000000000000e+00 +6.998224816711082e-01 +1.704809367751476e-01 -1.255200827310718e-01 -1.447910478209360e-01 +2.092950409915652e-01 +6.816494578737520e-01 +1.375768002418407e+00 +9.862591032918822e-01 -2.715592831685321e-01 -1.118049300086389e+00 +2.641435621272651e-01 -1.253053911875904e-01 +1.285505734352542e+00 +5.253478283323507e-01 -1.011831159688992e+00 -5.794997164632576e-02 +7.323028057639851e-01 +7.409002338821619e-02 -2.015362207896420e+00 -6.830889887769398e-01 +6.817806895799275e-01 +1.573825753490997e+00 +2.029421173239606e-01 -2.238032089922752e-01 +1.680017053348344e-01 +7.770498795801328e-04 +7.442977544625504e-02 -2.720678286346109e-01 -1.253053911875900e-01 +3.469446951953614e-17 -2.238032089922752e-01 +0.000000000000000e+00 -2.718990352265697e-01 +7.392122998017658e-02 +6.806283287680096e-01 -6.839065796325945e-01 +2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 -1.665334536937735e-16 +0.000000000000000e+00 +2.359223927328458e-16 -1.110223024625157e-16 +0.000000000000000e+00 +8.337767158887288e-01 -4.952188253905693e-02 +2.775557561562891e-16 -5.551115123125783e-17 +2.220446049250313e-16 -5.551115123125783e-17 -8.673617379884035e-18 +0.000000000000000e+00 +0.000000000000000e+00 -5.551115123125783e-16 +0.000000000000000e+00 -1.110223024625157e-16 
+0.000000000000000e+00 +0.000000000000000e+00 +9.150002915894645e-02 +0.000000000000000e+00 -1.895980944070748e-01 -5.142411003688996e-02 +0.000000000000000e+00 +0.000000000000000e+00 +3.946161379813612e-02 +4.385608499834037e-01 +2.859555274656684e-01 +2.667901187581710e-01 +5.638799099479628e-01 -2.207280100992061e-01 +1.726466825322988e-01 +1.330715200472418e+00 +0.000000000000000e+00 +0.000000000000000e+00 -3.591599400437631e-02 +2.116267150673482e-01 +5.086701987269636e-01 -3.392686256200533e-02 -3.940199467145603e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.940597611319753e-01 +8.306696474811481e-02 +4.692665457258370e-02 -8.904354669573723e-02 +1.905056204955394e-01 -1.006676992726945e-01 +5.876354268960819e-01 +3.398593963195416e-01 +8.191863103202801e-02 -1.686134772150504e-01 +1.007096029511271e-01 +4.710768933175701e-02 -6.387568483466341e-02 -8.097551685551396e-02 -3.137551021928753e-01 +2.765316972672336e-01 +2.939678736897005e-01 +7.848948499646641e-02 -7.776153422774703e-01 -1.378340163732290e-01 -1.001153698671345e-01 +3.477147834566161e-01 +1.977318368006650e-01 +4.306221492185269e-02 -7.531982831123218e-02 +3.138888430764264e-04 +7.855173463378698e-02 +8.190173923409055e-02 +4.710768933175698e-02 +6.938893903907228e-18 +4.306221492185269e-02 +0.000000000000000e+00 +8.185638139470758e-02 +7.853484283584933e-02 -1.004146250574661e-01 -2.524064640301983e-01 -2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 -1.665334536937735e-16 +0.000000000000000e+00 +0.000000000000000e+00 +1.110223024625157e-16 +0.000000000000000e+00 +9.614293118857886e-02 -3.151859562983678e-02 -1.665334536937735e-16 +0.000000000000000e+00 +0.000000000000000e+00 +1.665334536937735e-16 +4.683753385137379e-17 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +6.084925542393116e-02 +0.000000000000000e+00 -4.168980632636249e-02 +1.973883224573672e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.354616577866020e-02 +3.611386812248319e-01 +1.966674400470531e-01 +1.348769851845072e-01 +2.171823921686372e-01 -2.487507132201687e-01 +1.832517011761234e-01 +7.061659033933947e-01 +0.000000000000000e+00 +0.000000000000000e+00 +6.802821590700586e-03 +7.053700734739754e-02 +2.755278536508211e-01 +1.374124866360475e-01 -2.368042450648906e-01 +0.000000000000000e+00 +0.000000000000000e+00 +5.002524981068072e-02 +1.648067194475510e-01 +3.980423643516126e-02 +2.156697974153352e-02 +1.062058039098626e-01 -8.497936889572538e-02 +2.406701657196638e-01 +2.397863715863347e-01 +9.971829960769807e-02 +2.307717765086985e-02 +8.844732851989725e-03 +3.990106460959755e-02 -1.287859345412842e-02 -5.874445070989665e-04 -4.580166439918386e-02 +1.454046430013843e-01 +1.964001319758984e-01 +6.046758493040383e-02 -3.661032763271459e-01 -1.935261228777563e-02 -8.482503575708933e-02 +1.873918103752630e-01 +1.881642608648796e-01 +2.789695274578396e-02 -3.952916202272846e-02 +3.493698201771644e-05 +6.047662769032311e-02 +9.978956156681690e-02 +3.990106460959750e-02 -4.857225732735060e-17 +2.789695274578374e-02 +1.665334536937735e-16 +9.970925684777848e-02 +6.054788964944208e-02 -8.499004144296562e-02 -7.944612014059554e-02 +2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 +2.775557561562891e-16 +0.000000000000000e+00 -2.775557561562891e-17 -1.110223024625157e-16 +0.000000000000000e+00 +4.835221340892504e-02 +3.864557021599058e-02 -1.665334536937735e-16 +5.551115123125783e-17 -5.551115123125783e-17 -5.551115123125783e-17 +4.683753385137379e-17 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +4.417697796363795e-02 +0.000000000000000e+00 +4.493707676813286e-03 +2.221480604777374e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.434818427841045e-02 +2.945121146015134e-01 +1.300685610640495e-01 +1.104289861434685e-01 +1.046606967415561e-01 -1.456212509798299e-01 +1.826213817997969e-01 +4.086963608864166e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.706894301146231e-02 +4.485706542711820e-02 +1.794047292357253e-01 +1.165906221828303e-01 -1.417551020371742e-01 +0.000000000000000e+00 +0.000000000000000e+00 +5.171267374002353e-02 +1.765620732285121e-01 +3.332540087653599e-02 +2.333264394307004e-02 +8.610830637595518e-02 -4.281089093275731e-02 +1.338234297269497e-01 +1.660955295815956e-01 +8.490417956178914e-02 +4.373914960777157e-02 +2.500819597069364e-03 +3.339538524409266e-02 +4.375650425490854e-02 +4.591560133126210e-02 +7.511587666832895e-03 +1.095421805582718e-01 +1.231512270486168e-01 +4.548004694264463e-02 -2.001293757983498e-01 -3.301619655179389e-03 -4.273859512630029e-02 +1.031815346422482e-01 +1.398640826328958e-01 +2.421727326572531e-02 +1.513413294591377e-03 -4.394423521209001e-06 +4.544835001629929e-02 +8.499775414697719e-02 +3.339538524409265e-02 +6.938893903907228e-18 +2.421727326572520e-02 -1.665334536937735e-16 +8.493587648813439e-02 +4.554192460148693e-02 -4.286007661645624e-02 -4.381548428617882e-02 -2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 -6.106226635438361e-16 +0.000000000000000e+00 +5.551115123125783e-17 +0.000000000000000e+00 +0.000000000000000e+00 +4.341027100838768e-02 +4.863023922330051e-02 -1.665334536937735e-16 -5.551115123125783e-17 +1.110223024625157e-16 -1.110223024625157e-16 +4.683753385137379e-17 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +3.661194776628185e-02 +0.000000000000000e+00 +2.384550282455111e-02 +1.999952103420631e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.342841891009644e-02 +2.324135060438801e-01 +1.076727118376129e-01 +1.158392763159109e-01 +7.826694004881840e-02 -7.052549438725467e-02 +1.527865524472661e-01 +2.600026712505340e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.040207382476703e-02 +5.039677992018943e-02 +1.489027144490484e-01 +8.908017755048003e-02 -7.974376156906859e-02 +0.000000000000000e+00 +0.000000000000000e+00 +6.146651528125609e-02 +1.578968034446839e-01 +2.659958475231948e-02 +2.595161051217604e-02 +8.220761940467347e-02 -2.286955398405732e-02 +8.322731336181424e-02 +1.193057345029474e-01 +6.672916269689161e-02 +3.964553020049288e-02 +1.061522528840960e-02 +2.665245062775271e-02 +5.660796292629774e-02 +5.364678919173521e-02 +2.709497079329647e-02 +8.427380231983128e-02 +8.353636845361412e-02 +3.764098883845635e-02 -1.106953093060035e-01 +2.578159988110285e-03 -2.282613196208860e-02 +6.381898275738229e-02 +1.033280932767461e-01 +2.107920945424113e-02 +2.147993286776557e-02 -1.703738747894923e-05 +3.760389821422158e-02 +6.681508827646276e-02 +2.665245062775276e-02 +6.245004513516506e-17 +2.107920945424180e-02 +5.551115123125783e-17 +6.676625332112596e-02 +3.768982379379310e-02 -2.290455651606582e-02 -2.488261267825981e-02 -2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 +5.551115123125783e-17 +0.000000000000000e+00 +0.000000000000000e+00 +1.110223024625157e-16 +0.000000000000000e+00 +4.067677166553674e-02 +4.153393509673242e-02 +4.996003610813204e-16 +1.665334536937735e-16 +0.000000000000000e+00 +1.110223024625157e-16 +4.683753385137379e-17 +0.000000000000000e+00 +0.000000000000000e+00 -2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +3.223269100274512e-02 +0.000000000000000e+00 +3.422574588034571e-02 +1.723600336114074e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.508363741360663e-02 +1.819541373092645e-01 +9.850164540968112e-02 +1.188880078202164e-01 +7.265579018856311e-02 -2.487130364737661e-02 +1.245646825355272e-01 +1.770978094049031e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.357433822954721e-02 +5.381687536125712e-02 +1.311274201822022e-01 +6.992980353588069e-02 -4.280917655787109e-02 +0.000000000000000e+00 +0.000000000000000e+00 +6.267624385251833e-02 +1.350078994335135e-01 +2.135256702186676e-02 +2.882681955087359e-02 +7.740661072759336e-02 -1.053683323356824e-02 +5.598345899357962e-02 +8.764044863006962e-02 +5.164216940019623e-02 +3.697177603076801e-02 +1.612291846040568e-02 +2.139266367903606e-02 +5.736784747412391e-02 +5.479535608929259e-02 +3.780853215588297e-02 +6.686698780766392e-02 +6.572764346958632e-02 +3.332983364513276e-02 -5.898931901848048e-02 +5.533954655265738e-03 -1.050975715009372e-02 +4.311578512317515e-02 +7.768304985123192e-02 +1.733943740977706e-02 +3.197781103196196e-02 -2.399964006165323e-05 +3.330035010713647e-02 +5.171397964159519e-02 +2.139266367903603e-02 +6.938893903907228e-18 +1.733943740977639e-02 -1.665334536937735e-16 +5.167165293819331e-02 +3.337216034853513e-02 -1.055976594400923e-02 -1.229430207949295e-02 +2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 +5.551115123125783e-17 +0.000000000000000e+00 +0.000000000000000e+00 -1.110223024625157e-16 +0.000000000000000e+00 +3.597321368882733e-02 +3.467778099569579e-02 +5.551115123125783e-17 -5.551115123125783e-17 -5.551115123125783e-17 -1.110223024625157e-16 -1.752070710736575e-16 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +2.842990943922580e-02 +0.000000000000000e+00 +3.958824935209820e-02 +1.475897339330460e-01 +0.000000000000000e+00 +0.000000000000000e+00 +1.793185807278036e-02 +1.436174775853002e-01 +9.095732870522524e-02 +1.168911279681659e-01 +7.194619646882938e-02 +2.584083386664604e-03 +1.025246444815513e-01 +1.268454005945214e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.596915955062926e-02 +5.323789444117688e-02 +1.181692631148376e-01 +5.736787742203198e-02 -2.051946695033713e-02 +0.000000000000000e+00 +0.000000000000000e+00 +5.981006154966273e-02 +1.145170524025185e-01 +1.746775087452875e-02 +2.928089927929012e-02 +7.204637820525084e-02 -2.365415570121487e-03 +3.960551828644801e-02 +6.574893932190376e-02 +4.033281161031471e-02 +3.596916048286215e-02 +1.897027026193227e-02 +1.749852775554870e-02 +5.530430455740246e-02 +5.417949626057178e-02 +4.319201256330472e-02 +5.606571866753701e-02 +5.799511476598096e-02 +3.032689712615544e-02 -2.848020058011702e-02 +6.718657653330018e-03 -2.347200783083037e-03 +3.078791252786606e-02 +5.956122601261254e-02 +1.418930079797476e-02 +3.755634500378758e-02 -2.745967496979584e-05 +3.030616072620182e-02 +4.039154314524496e-02 +1.749852775554869e-02 +6.938893903907228e-18 +1.418930079797476e-02 +5.551115123125783e-17 +4.035354801026769e-02 +3.036489226113243e-02 -2.380132619715730e-03 -4.158958358652820e-03 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +4.996003610813204e-16 +0.000000000000000e+00 +0.000000000000000e+00 +5.551115123125783e-17 +0.000000000000000e+00 +3.151904168525488e-02 +2.952735980734811e-02 -3.885780586188048e-16 +5.551115123125783e-17 +5.551115123125783e-17 +1.110223024625157e-16 +2.688821387764051e-16 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +2.512692857315518e-02 +0.000000000000000e+00 +4.167243145846455e-02 +1.270931460539363e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.076865473502804e-02 +1.150991316587101e-01 +8.344659953643271e-02 +1.117383687536739e-01 +7.186884882610489e-02 +1.860095272948581e-02 +8.551648154629399e-02 +9.434144489682905e-02 +0.000000000000000e+00 +0.000000000000000e+00 +2.718033693350266e-02 +5.083139068813680e-02 +1.083286131369664e-01 +4.926811580705265e-02 -6.788565644823219e-03 +0.000000000000000e+00 +0.000000000000000e+00 +5.556705800919794e-02 +9.749902781725950e-02 +1.452830053291966e-02 +2.835281104128722e-02 +6.677691032945443e-02 +2.952419163888220e-03 +2.903863824025602e-02 +5.047153897697468e-02 +3.206595502722481e-02 +3.507505739819025e-02 +2.015034073196901e-02 +1.455235650318122e-02 +5.241801091922807e-02 +5.245669356901955e-02 +4.505365535311966e-02 +4.928666558597250e-02 +5.457002748322365e-02 +2.787624801408284e-02 -1.021675596011473e-02 +7.002886338333125e-03 +2.965738510187665e-03 +2.289650053818670e-02 +4.672207239520593e-02 +1.175541631437116e-02 +3.996155482427988e-02 -2.859613478750633e-05 +2.786262362822464e-02 +3.211414132819945e-02 +1.455235650318110e-02 +6.938893903907228e-18 +1.175541631437116e-02 +5.551115123125783e-17 +3.207957941308281e-02 +2.791080992919942e-02 +2.943081362593858e-03 +1.138797373290867e-03 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +5.551115123125783e-17 +0.000000000000000e+00 +2.775557561562891e-17 +0.000000000000000e+00 +0.000000000000000e+00 +2.790105545595645e-02 +2.561959342195330e-02 +4.996003610813204e-16 -5.551115123125783e-17 +0.000000000000000e+00 +0.000000000000000e+00 +4.683753385137379e-17 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 +0.000000000000000e+00 
+0.000000000000000e+00 +0.000000000000000e+00 +2.242760945956868e-02 +0.000000000000000e+00 +4.168198959286018e-02 +1.104932135056789e-01 +0.000000000000000e+00 +0.000000000000000e+00 +2.299521158006917e-02 +9.387372102343103e-02 +7.612662399339842e-02 +1.050593157100339e-01 +7.121421687870805e-02 +2.756119228049786e-02 +7.234664655426393e-02 +7.235890166527753e-02 +0.000000000000000e+00 +0.000000000000000e+00 +2.731029601322224e-02 +4.784497387869457e-02 +1.004514573615136e-01 +4.393136508946704e-02 +1.704317426539648e-03 +0.000000000000000e+00 +0.000000000000000e+00 +5.099464964499326e-02 +8.371442748257674e-02 +1.225715260142086e-02 +2.683520220955984e-02 +6.178121219702704e-02 +6.338075183696390e-03 +2.193474756738270e-02 +3.964646296725119e-02 +2.600722031473074e-02 +3.376168605072982e-02 +2.027085303737934e-02 +1.227633173077637e-02 +4.928687894615338e-02 +5.004236421766556e-02 +4.477531591031607e-02 +4.476729596524004e-02 +5.279821832155518e-02 +2.573757354909834e-02 +7.533517007791701e-04 +6.863436241552501e-03 +6.348538142644800e-03 +1.759416855995255e-02 +3.750022889589827e-02 +9.878593254763590e-03 +4.026978479999408e-02 -2.837723807375125e-05 +2.572921811884829e-02 +2.604722758321631e-02 +1.227633173077636e-02 -1.040834085586084e-16 +9.878593254763368e-03 -5.551115123125783e-17 +2.601557574498137e-02 +2.576922538733278e-02 +6.332152483704945e-03 +4.573749318737608e-03 +2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 -3.885780586188048e-16 +0.000000000000000e+00 +1.387778780781446e-17 -5.551115123125783e-17 +0.000000000000000e+00 +2.504178352826847e-02 +2.266863094024557e-02 -3.885780586188048e-16 +5.551115123125783e-17 -1.110223024625157e-16 +0.000000000000000e+00 +2.688821387764051e-16 +0.000000000000000e+00 +0.000000000000000e+00 +2.220446049250313e-16 +0.000000000000000e+00 +0.000000000000000e+00 
