-1.500000000000000e+00 -1.500000000000000e+00
-1.000000000000000e+00 -1.500000000000000e+00
-5.000000000000000e-01 -1.500000000000000e+00
+0.000000000000000e+00 -1.500000000000000e+00
-1.500000000000000e+00 -1.000000000000000e+00
-1.000000000000000e+00 -1.000000000000000e+00
-5.000000000000000e-01 -1.000000000000000e+00
+0.000000000000000e+00 -1.000000000000000e+00
-1.500000000000000e+00 -5.000000000000000e-01
-1.000000000000000e+00 -5.000000000000000e-01
-5.000000000000000e-01 -5.000000000000000e-01
+0.000000000000000e+00 -5.000000000000000e-01
-1.500000000000000e+00 +0.000000000000000e+00
-1.000000000000000e+00 +0.000000000000000e+00
-5.000000000000000e-01 +0.000000000000000e+00
+0.000000000000000e+00 +0.000000000000000e+00
-1.500000000000000e+00 +5.000000000000000e-01
-1.000000000000000e+00 +5.000000000000000e-01
-5.000000000000000e-01 +5.000000000000000e-01
+0.000000000000000e+00 +5.000000000000000e-01
-1.500000000000000e+00 +1.000000000000000e+00
-1.000000000000000e+00 +1.000000000000000e+00
-5.000000000000000e-01 +1.000000000000000e+00
+0.000000000000000e+00 +1.000000000000000e+00
-1.500000000000000e+00 +1.500000000000000e+00
-1.000000000000000e+00 +1.500000000000000e+00
-5.000000000000000e-01 +1.500000000000000e+00
+0.000000000000000e+00 +1.500000000000000e+00
+5.000000000000000e-01 -1.500000000000000e+00
+1.500000000000000e+00 -1.500000000000000e+00
+7.071067811865476e-01 -7.071067811865476e-01
+1.500000000000000e+00 -5.000000000000000e-01
+1.000000000000000e+00 +0.000000000000000e+00
+1.500000000000000e+00 +0.000000000000000e+00
+1.500000000000000e+00 +5.000000000000000e-01
+7.071067811865474e-01 +7.071067811865477e-01
+5.000000000000000e-01 +1.500000000000000e+00
+1.500000000000000e+00 +1.500000000000000e+00
+3.826834323650898e-01 -9.238795325112867e-01
+2.500000000000000e-01 -1.250000000000000e+00
+6.035533905932737e-01 -1.103553390593274e+00
+1.103553390593274e+00 -1.103553390593274e+00
+1.000000000000000e+00 -1.500000000000000e+00
+1.103553390593274e+00 -6.035533905932737e-01
+1.500000000000000e+00 -1.000000000000000e+00
+1.250000000000000e+00 -2.500000000000000e-01
+9.238795325112867e-01 -3.826834323650898e-01
+1.103553390593274e+00 +6.035533905932738e-01
+9.238795325112865e-01 +3.826834323650904e-01
+1.250000000000000e+00 +2.500000000000000e-01
+1.103553390593274e+00 +1.103553390593274e+00
+1.500000000000000e+00 +1.000000000000000e+00
+1.000000000000000e+00 +1.500000000000000e+00
+6.035533905932737e-01 +1.103553390593274e+00
+2.500000000000000e-01 +1.250000000000000e+00
+3.826834323650900e-01 +9.238795325112866e-01
-1.250000000000000e+00 -1.250000000000000e+00
-1.500000000000000e+00 -1.250000000000000e+00
-1.250000000000000e+00 -1.500000000000000e+00
-1.250000000000000e+00 -1.000000000000000e+00
-1.000000000000000e+00 -1.250000000000000e+00
-7.500000000000000e-01 -1.250000000000000e+00
-7.500000000000000e-01 -1.500000000000000e+00
-7.500000000000000e-01 -1.000000000000000e+00
-5.000000000000000e-01 -1.250000000000000e+00
-2.500000000000000e-01 -1.250000000000000e+00
-2.500000000000000e-01 -1.500000000000000e+00
