44
18	4	5
13	23	20
14	11	16
3	17	26
18	11	14
15	22	3
28	2	1
26	4	18
10	16	11
1	9	28
16	15	14
21	16	10
11	18	12
21	10	24
5	19	27
20	11	12
6	7	23
27	19	6
6	13	27
13	20	12
24	0	25
24	20	23
7	8	29
4	26	17
20	10	11
3	22	2
12	18	27
26	15	3
27	13	12
15	26	14
10	20	24
22	21	1
15	16	22
21	22	16
6	23	13
23	7	29
23	0	24
1	2	22
25	1	21
24	25	21
18	14	26
5	27	18
8	0	29
23	29	0
