144 145 146
17 144 1
1 2 17
2 18 17
2 3 18
3 173 18
3 4 19
19 148 20
147 148 149
150 147 151
152 151 153
22 152 6
6 7 22
7 23 22
7 8 23
8 24 23
8 9 24
9 25 24
9 155 25
154 155 156
11 156 10
11 27 26
11 158 27
157 158 159
161 159 303
160 161 162
164 162 304
163 164 165
167 165 305
166 167 168
16 17 32
17 33 32
17 170 33
169 170 171
172 171 173
174 172 175
20 175 19
20 332 35
36 150 21
21 189 36
21 22 37
22 38 37
22 23 38
23 39 38
23 24 39
24 192 39
24 25 40
25 41 40
41 154 26
26 195 41
26 177 42
176 177 178
180 178 157
179 180 181
306 181 160
200 306 325
331 325 163
46 331 30
46 166 31
31 47 46
32 33 48
48 307 49
183 307 169
182 183 184
308 184 174
206 308 326
186 326 332
185 186 187
188 187 189
53 188 37
37 38 53
38 54 53
38 39 54
54 191 55
190 191 192
56 190 40
40 41 56
56 194 57
193 194 195
196 193 197
309 197 176
59 309 43
59 179 44
59 199 60
198 199 200
61 198 45
45 46 61
46 62 61
46 47 62
47 63 62
48 311 64
215 311 202
201 202 182
203 201 204
205 204 206
207 205 208
209 208 185
327 209 333
53 333 52
53 221 68
53 54 69
54 224 69
54 55 70
55 71 70
55 56 71
56 314 71
56 57 72
72 310 73
211 310 196
210 211 212
59 212 58
59 75 74
59 60 75
60 315 75
60 61 76
61 238 76
61 62 77
62 78 77
62 63 78
63 79 78
213 214 215
81 213 65
81 203 66
81 312 82
217 312 207
216 217 218
316 218 327
245 316 220
219 220 221
313 219 223
222 223 224
86 222 70
70 226 86
225 226 227
229 227 314
228 229 230
73 230 72
73 89 88
89 210 74
74 90 89
74 232 90
231 232 233
235 233 315
234 235 236
237 236 238
239 237 240
78 240 77
78 94 93
78 79 94
79 95 94
80 81 96
81 252 96
81 336 97
334 336 242
241 242 216
257 241 244
243 244 245
330 243 335
337 335 313
260 337 338
86 338 85
86 263 101
102 225 87
102 247 103
246 247 228
104 246 88
88 89 104
89 268 104
89 90 105
90 106 105
106 231 91
91 271 106
107 234 92
107 249 108
248 249 239
274 248 318
94 318 93
94 277 109
94 95 110
95 111 110
250 251 252
253 250 254
329 254 334
320 329 256
255 256 257
286 255 321
323 321 330
289 323 259
258 259 260
317 258 262
261 262 263
264 261 265
103 265 102
103 119 118
103 104 119
119 267 120
266 267 268
294 266 324
106 324 105
121 270 122
269 270 271
123 269 107
107 108 123
123 273 124
272 273 274
319 272 276
275 276 277
126 275 110
110 111 126
111 127 126
278 279 253
280 278 281
283 281 320
282 283 284
285 284 286
322 285 288
287 288 289
290 287 291
328 291 317
133 328 117
133 264 118
118 134 133
118 119 134
119 135 134
119 120 135
135 293 136
292 293 294
295 292 296
122 296 121
122 138 137
122 298 138
297 298 299
124 299 123
124 140 139
140 319 125
125 141 140
125 126 141
126 142 141
126 301 142
300 301 302
0 146 145
1 144 146
16 145 144
4 149 148
5 147 149
20 148 147
5 151 147
21 150 151
20 147 150
5 153 151
6 152 153
21 151 152
10 156 155
26 154 156
25 155 154
12 159 158
28 157 159
27 158 157
13 162 161
29 160 162
28 161 160
14 165 164
30 163 165
29 164 163
15 168 167
31 166 168
30 167 166
18 171 170
34 169 171
33 170 169
18 173 171
19 172 173
34 171 172
19 175 172
35 174 175
34 172 174
27 178 177
43 176 178
42 177 176
28 181 180
44 179 181
43 180 179
34 184 183
50 182 184
49 183 182
36 187 186
52 185 187
51 186 185
36 189 187
37 188 189
52 187 188
39 192 191
40 190 192
55 191 190
41 195 194
42 193 195
57 194 193
42 197 193
58 196 197
57 193 196
44 200 199
45 198 200
60 199 198
49 182 202
50 201 182
65 202 201
50 204 201
66 203 204
65 201 203
50 206 204
51 205 206
66 204 205
51 208 205
67 207 208
66 205 207
51 185 208
52 209 185
67 208 209
58 212 211
74 210 212
73 211 210
64 215 214
65 213 215
80 214 213
67 218 217
83 216 218
82 217 216
68 221 220
69 219 221
84 220 219
69 224 223
70 222 224
85 223 222
71 227 226
87 225 227
86 226 225
72 230 229
88 228 230
87 229 228
75 233 232
91 231 233
90 232 231
76 236 235
92 234 236
91 235 234
76 238 236
77 237 238
92 236 237
77 240 237
93 239 240
92 237 239
82 216 242
83 241 216
98 242 241
83 245 244
84 243 245
99 244 243
87 228 247
88 246 228
103 247 246
92 239 249
93 248 239
108 249 248
96 252 251
97 250 252
112 251 250
97 254 250
113 253 254
112 250 253
98 257 256
99 255 257
114 256 255
100 260 259
101 258 260
116 259 258
101 263 262
102 261 263
117 262 261
102 265 261
118 264 265
117 261 264
104 268 267
105 266 268
120 267 266
106 271 270
107 269 271
122 270 269
108 274 273
109 272 274
124 273 272
109 277 276
110 275 277
125 276 275
112 253 279
113 278 253
128 279 278
113 281 278
129 280 281
128 278 280
114 284 283
130 282 284
129 283 282
114 286 284
115 285 286
130 284 285
115 289 288
116 287 289
131 288 287
116 291 287
132 290 291
131 287 290
120 294 293
121 292 294
136 293 292
121 296 292
137 295 296
136 292 295
123 299 298
139 297 299
138 298 297
127 302 301
143 300 302
142 301 300
12 303 159
13 161 303
28 159 161
13 304 162
14 164 304
29 162 164
14 305 165
15 167 305
30 165 167
27 157 178
28 180 157
43 178 180
28 160 181
29 306 160
44 181 306
33 169 307
34 183 169
49 307 183
34 174 184
35 308 174
50 184 308
42 176 197
43 309 176
58 197 309
57 196 310
58 211 196
73 310 211
49 202 311
65 215 202
64 311 215
66 207 312
67 217 207
82 312 217
69 223 219
85 313 223
84 219 313
71 314 227
72 229 314
87 227 229
75 315 233
76 235 315
91 233 235
83 244 241
99 257 244
98 241 257
68 220 316
84 245 220
83 316 245
101 262 258
117 317 262
116 258 317
93 318 248
109 274 318
108 248 274
109 276 272
125 319 276
124 272 319
113 320 281
114 283 320
129 281 283
99 321 255
115 286 321
114 255 286
115 288 285
131 322 288
130 285 322
100 259 323
116 289 259
115 323 289
105 324 266
121 294 324
120 266 294
29 325 306
45 200 325
44 306 200
35 326 308
51 206 326
50 308 206
67 327 218
68 316 327
83 218 316
116 317 291
117 328 317
132 291 328
98 256 329
114 320 256
113 329 320
99 330 321
100 323 330
115 321 323
29 163 325
30 331 163
45 325 331
35 332 326
36 186 332
51 326 186
52 333 209
68 327 333
67 209 327
97 334 254
98 329 334
113 254 329
84 335 243
100 330 335
99 243 330
82 242 336
98 334 242
97 336 334
84 313 335
85 337 313
100 335 337
85 338 337
101 260 338
100 337 260
54 39 191
17 16 144
19 4 148
36 20 150
59 44 199
56 55 190
22 21 152
41 25 154
59 43 179
9 10 155
11 26 156
11 12 158
81 65 203
46 30 166
17 18 170
53 52 188
3 19 173
20 35 175
26 27 177
21 37 189
24 40 192
56 41 194
26 42 195
61 60 198
89 73 210
59 74 212
81 80 213
53 69 221
86 85 222
54 70 224
102 86 225
70 71 226
73 88 230
106 90 231
74 75 232
107 91 234
61 77 238
78 93 240
104 103 246
102 87 247
107 92 249
81 97 252
86 102 263
133 117 264
103 118 265
119 104 267
89 105 268
123 122 269
121 106 270
91 107 271
123 108 273
126 125 275
94 110 277
135 120 293
122 137 296
122 123 298
124 139 299
126 127 301
48 33 307
59 58 309
72 57 310
48 49 311
81 66 312
56 72 314
60 76 315
94 109 318
140 124 319
106 121 324
133 132 328
46 45 331
20 36 332
53 68 333
81 82 336
86 101 338
